clip_id,source_video_id,domain,split,duration_sec,clip_path,transcript
mNKy_V09sa4_000017,mNKy_V09sa4,inte,train,4.52,kmsav_pilot/cropped/mNKy_V09sa4/utts/000017.mp4,우리나라에서는 한 해에 어 뭐 쉽게 표현을 한다면
mNKy_V09sa4_000019,mNKy_V09sa4,inte,train,4.48,kmsav_pilot/cropped/mNKy_V09sa4/utts/000019.mp4,1개 사단이 자살로 인해서 죽는거다. 이렇게 볼수가 있는 것이죠.
mNKy_V09sa4_000022,mNKy_V09sa4,inte,train,4.88,kmsav_pilot/cropped/mNKy_V09sa4/utts/000022.mp4,저는 참 이상한 나라라고 전 생각을 하는데요. 에 그건 뭐냐면
mNKy_V09sa4_000023,mNKy_V09sa4,inte,train,4.0,kmsav_pilot/cropped/mNKy_V09sa4/utts/000023.mp4,어 자살이라고 하는 자기 스스로 목숨을 끊는다라고 하는 것이
mNKy_V09sa4_000025,mNKy_V09sa4,inte,train,3.48,kmsav_pilot/cropped/mNKy_V09sa4/utts/000025.mp4,어떤 병에 걸려 죽거나 어떤 사고에 의해서 죽는거 보다
mNKy_V09sa4_000027,mNKy_V09sa4,inte,train,2.68,kmsav_pilot/cropped/mNKy_V09sa4/utts/000027.mp4,훨씬 더 많이 있다라는 것이죠.
mNKy_V09sa4_000037,mNKy_V09sa4,inte,train,2.36,kmsav_pilot/cropped/mNKy_V09sa4/utts/000037.mp4,2등 하는 나라하고 너무 격차가 많습니다.
mNKy_V09sa4_000039,mNKy_V09sa4,inte,train,3.32,kmsav_pilot/cropped/mNKy_V09sa4/utts/000039.mp4,"어 일본하고 헝가리가 2등을 하고 있는데,"
mNKy_V09sa4_000040,mNKy_V09sa4,inte,train,6.12,kmsav_pilot/cropped/mNKy_V09sa4/utts/000040.mp4,우리나라가 지금 28명 이렇게 나가고 있는데요. 헝가리나 일본 같은 경우는 18명
mNKy_V09sa4_000044,mNKy_V09sa4,inte,train,2.76,kmsav_pilot/cropped/mNKy_V09sa4/utts/000044.mp4,그 스 28명이 몇 명당 뭐 이렇게 되나요?
mNKy_V09sa4_000049,mNKy_V09sa4,inte,train,8.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000049.mp4,"어 이거는 또 OECD 평균은 12명 정도 밖에 안됩니다. 그니까 12명 평균에서 2등까지가 6명 차인데,"
mNKy_V09sa4_000051,mNKy_V09sa4,inte,train,2.92,kmsav_pilot/cropped/mNKy_V09sa4/utts/000051.mp4,2등하고 1등차이가 10명이나 차이가 나기 때문에
mNKy_V09sa4_000053,mNKy_V09sa4,inte,train,2.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000053.mp4,상당히 좀 어려울거 같아요. 근데 인제
mNKy_V09sa4_000055,mNKy_V09sa4,inte,train,5.96,kmsav_pilot/cropped/mNKy_V09sa4/utts/000055.mp4,어 최근에 정부에서 인제 그 자살예방 행동계획 뭐 이런걸
mNKy_V09sa4_000056,mNKy_V09sa4,inte,train,2.28,kmsav_pilot/cropped/mNKy_V09sa4/utts/000056.mp4,해서 적극적으로 개입을 하겠다고 했고
mNKy_V09sa4_000058,mNKy_V09sa4,inte,train,3.12,kmsav_pilot/cropped/mNKy_V09sa4/utts/000058.mp4,앞으로 5년 동안 1등 자린 좀 내려놓겠다.
mNKy_V09sa4_000061,mNKy_V09sa4,inte,train,5.96,kmsav_pilot/cropped/mNKy_V09sa4/utts/000061.mp4,그렇군요. 국가 간 수치 비교할때 1등 하는거 보고 우리가 참 안 좋은 수치가 1등이 많은데
mNKy_V09sa4_000062,mNKy_V09sa4,inte,train,3.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000062.mp4,그중에 정말로 가슴 아픈 일이 이 자살률이 아닌가 싶습니다.
mNKy_V09sa4_000063,mNKy_V09sa4,inte,train,7.52,kmsav_pilot/cropped/mNKy_V09sa4/utts/000063.mp4,"또 우리나라 사망 요인 중에 아까 5위 정도라고 말씀하셨습니다만, 또 연령대를 비교해보면 젊은층 사망률 1위는 거의 자살이 아닐까 싶은데요."
mNKy_V09sa4_000064,mNKy_V09sa4,inte,train,2.96,kmsav_pilot/cropped/mNKy_V09sa4/utts/000064.mp4,예. 10대 20대 30대
mNKy_V09sa4_000066,mNKy_V09sa4,inte,train,2.0,kmsav_pilot/cropped/mNKy_V09sa4/utts/000066.mp4,이 세 이 구간에서는요.
mNKy_V09sa4_000068,mNKy_V09sa4,inte,train,2.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000068.mp4,자살이 그 사망원인 1위입니다.
mNKy_V09sa4_000071,mNKy_V09sa4,inte,train,2.68,kmsav_pilot/cropped/mNKy_V09sa4/utts/000071.mp4,어 가장 큰 위험이구요.
mNKy_V09sa4_000072,mNKy_V09sa4,inte,train,4.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000072.mp4,어 그다음에 40대 50대가 실제적으로는 사망한 사람들
mNKy_V09sa4_000074,mNKy_V09sa4,inte,train,2.36,kmsav_pilot/cropped/mNKy_V09sa4/utts/000074.mp4,그 자살로 인해서 죽은 사람들 숫자로 보면
mNKy_V09sa4_000079,mNKy_V09sa4,inte,train,2.76,kmsav_pilot/cropped/mNKy_V09sa4/utts/000079.mp4,쪽에선 사망원인 2위 이렇게 자리하고 있습니다.
mNKy_V09sa4_000081,mNKy_V09sa4,inte,train,5.4,kmsav_pilot/cropped/mNKy_V09sa4/utts/000081.mp4,어 보통 이제 우울증을 생각하기 때문에 인제 겨울에 많이 죽을꺼 같은데
mNKy_V09sa4_000083,mNKy_V09sa4,inte,train,3.72,kmsav_pilot/cropped/mNKy_V09sa4/utts/000083.mp4,실제적으로는 남들과 비교되는 순간들이 더
mNKy_V09sa4_000086,mNKy_V09sa4,inte,train,2.6,kmsav_pilot/cropped/mNKy_V09sa4/utts/000086.mp4,4월 5월 참 좋은 계절이잖아요.
mNKy_V09sa4_000089,mNKy_V09sa4,inte,train,2.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000089.mp4,그런 상황이 좋지 않은 사람들의 입장에서 보면
mNKy_V09sa4_000091,mNKy_V09sa4,inte,train,2.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000091.mp4,더 큰 소외감을 느낄수 밖에 없는
mNKy_V09sa4_000095,mNKy_V09sa4,inte,train,3.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000095.mp4,얼마 남지 않았는데 좀 우리가 좀더 마음을 열었으면 좋겠습니다.
mNKy_V09sa4_000096,mNKy_V09sa4,inte,train,5.96,kmsav_pilot/cropped/mNKy_V09sa4/utts/000096.mp4,예. 이제 자살 예방 센터 활동을 통해서 굉장히 앞장서고 계시는데 구체적으로 또 인제 상담도 많이 하시고
mNKy_V09sa4_000097,mNKy_V09sa4,inte,train,4.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000097.mp4,원인 분석도 많이 하셨을 것 같습니다. 아까 인제 박탈감도 말씀하셨습니다만
mNKy_V09sa4_000098,mNKy_V09sa4,inte,train,6.32,kmsav_pilot/cropped/mNKy_V09sa4/utts/000098.mp4,사회 병리적으로 봤을 때 그 요인 분석하면 가장 큰 요인들 또 주요 요인들 뭐가 있을까요?
mNKy_V09sa4_000104,mNKy_V09sa4,inte,train,4.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000104.mp4,그니깐 뭐가 잘못됐다 싶으면은 아 죽어야지 이런 아주
mNKy_V09sa4_000106,mNKy_V09sa4,inte,train,2.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000106.mp4,간단한 공식이 우리들에게 있다라는 것이죠.
mNKy_V09sa4_000108,mNKy_V09sa4,inte,train,4.52,kmsav_pilot/cropped/mNKy_V09sa4/utts/000108.mp4,전 이게 인제 죽음의 가치관 내지는 죽음의 문화다 이렇게 생각을 하는데요.
mNKy_V09sa4_000111,mNKy_V09sa4,inte,train,2.68,kmsav_pilot/cropped/mNKy_V09sa4/utts/000111.mp4,경제적인 문제가 제일 큰 거 같습니다.
mNKy_V09sa4_000113,mNKy_V09sa4,inte,train,2.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000113.mp4,네. 그래서 돈을 가장 중시 여기는
mNKy_V09sa4_000115,mNKy_V09sa4,inte,train,2.32,kmsav_pilot/cropped/mNKy_V09sa4/utts/000115.mp4,생명보다 돈을 더 중시여기는
mNKy_V09sa4_000116,mNKy_V09sa4,inte,train,2.88,kmsav_pilot/cropped/mNKy_V09sa4/utts/000116.mp4,그러한 생각들이 우리를 그렇게 몰고 가는 거죠.
mNKy_V09sa4_000118,mNKy_V09sa4,inte,train,4.44,kmsav_pilot/cropped/mNKy_V09sa4/utts/000118.mp4,어 실제적으로 우리나라가 항상 이렇게 자살률이 높았던 건 아닙니다.
mNKy_V09sa4_000120,mNKy_V09sa4,inte,train,3.32,kmsav_pilot/cropped/mNKy_V09sa4/utts/000120.mp4,네. 98년 그 IMF 이전에
mNKy_V09sa4_000121,mNKy_V09sa4,inte,train,2.96,kmsav_pilot/cropped/mNKy_V09sa4/utts/000121.mp4,우리는 OECD 평균보다 낮았거든요.
mNKy_V09sa4_000123,mNKy_V09sa4,inte,train,2.6,kmsav_pilot/cropped/mNKy_V09sa4/utts/000123.mp4,헌데 그 시기가 지나면서
mNKy_V09sa4_000124,mNKy_V09sa4,inte,train,3.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000124.mp4,그때부터 우리들의 사고가 많이 변한 거 같아요.
mNKy_V09sa4_000126,mNKy_V09sa4,inte,train,2.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000126.mp4,어 예를 들어서 돈이 최고다라는 생각
mNKy_V09sa4_000128,mNKy_V09sa4,inte,train,4.4,kmsav_pilot/cropped/mNKy_V09sa4/utts/000128.mp4,그리고 그로 인해서 나온 것이 인제 경쟁이 심해진거죠.
mNKy_V09sa4_000129,mNKy_V09sa4,inte,train,6.36,kmsav_pilot/cropped/mNKy_V09sa4/utts/000129.mp4,어 사회에서 일반적으로 어 회사에서 정말 버티고 지낼수 있어 있기 위해서
mNKy_V09sa4_000133,mNKy_V09sa4,inte,train,3.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000133.mp4,어 이런 경쟁에서 밀려난 사람들이
mNKy_V09sa4_000134,mNKy_V09sa4,inte,train,2.72,kmsav_pilot/cropped/mNKy_V09sa4/utts/000134.mp4,어 자기가 살아야 될 이유를 못 찾는게
mNKy_V09sa4_000138,mNKy_V09sa4,inte,train,2.92,kmsav_pilot/cropped/mNKy_V09sa4/utts/000138.mp4,어 이런 훈련들을 우린 어려서부터 시키잖아요.
mNKy_V09sa4_000143,mNKy_V09sa4,inte,train,2.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000143.mp4,아니면 더 심하게 하면
mNKy_V09sa4_000144,mNKy_V09sa4,inte,train,3.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000144.mp4,초등학교 때부터 아이들이 계속 경쟁에 밀리고
mNKy_V09sa4_000146,mNKy_V09sa4,inte,train,2.76,kmsav_pilot/cropped/mNKy_V09sa4/utts/000146.mp4,1등 해야 되고 뭘 해야 된다라는 그런 것들
mNKy_V09sa4_000148,mNKy_V09sa4,inte,train,5.32,kmsav_pilot/cropped/mNKy_V09sa4/utts/000148.mp4,그러면 결론적으로 거기서 밀려난 사람들의 입장은 우리가 고려를 안 해 줬다라는 것이죠.
mNKy_V09sa4_000153,mNKy_V09sa4,inte,train,3.48,kmsav_pilot/cropped/mNKy_V09sa4/utts/000153.mp4,사는게 힘들다라는 생각들을 많이 하시는 것 같아요.
mNKy_V09sa4_000156,mNKy_V09sa4,inte,train,2.92,kmsav_pilot/cropped/mNKy_V09sa4/utts/000156.mp4,이 한 말씀이 굉장히 좀 피부에 와 닿네요.
mNKy_V09sa4_000162,mNKy_V09sa4,inte,train,3.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000162.mp4,업무 하는거 보면 다 요즘은 컴퓨터로 얘기하잖아요. 메신저로 얘기하고
mNKy_V09sa4_000164,mNKy_V09sa4,inte,train,2.36,kmsav_pilot/cropped/mNKy_V09sa4/utts/000164.mp4,바로 옆에 앉아 있는데도
mNKy_V09sa4_000168,mNKy_V09sa4,inte,train,2.68,kmsav_pilot/cropped/mNKy_V09sa4/utts/000168.mp4,이것도 사회 전반적으로 퍼진 분위기다 보니까
mNKy_V09sa4_000169,mNKy_V09sa4,inte,train,3.76,kmsav_pilot/cropped/mNKy_V09sa4/utts/000169.mp4,내 삶이 너무 힘들다. 그만 살자. 이런 생각을 좀 하게 되는 것이 아닌가.
mNKy_V09sa4_000171,mNKy_V09sa4,inte,train,6.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000171.mp4,예. 또 우울증 얘기도 많이 하는데 실제로 그 뭐 우울증도 많이 영향을 미친다고 보십니까?
mNKy_V09sa4_000172,mNKy_V09sa4,inte,train,3.32,kmsav_pilot/cropped/mNKy_V09sa4/utts/000172.mp4,아휴. 그럼요. 우울증이라는 것도 상당히 큰 영향력이죠.
mNKy_V09sa4_000174,mNKy_V09sa4,inte,train,4.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000174.mp4,근데 이제 사회 전반적인 문제들의 결론이 우울증으로 가 있기
mNKy_V09sa4_000178,mNKy_V09sa4,inte,train,5.36,kmsav_pilot/cropped/mNKy_V09sa4/utts/000178.mp4,실제적으로 자살하는 사람 보면 우울증으로 인해서 자살하는 사람이 한 60% 정도 되요.
mNKy_V09sa4_000182,mNKy_V09sa4,inte,train,4.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000182.mp4,사회 전체적인 이 분위기가 어 그렇게 몰아가고 있다. 라는 것이죠.
mNKy_V09sa4_000185,mNKy_V09sa4,inte,train,6.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000185.mp4,손을 잡아주는 그러한 노력들이 굉장히 필요한 거 같습니다. 그리고 또 많은 게 필요한 게 아니라 괜찮니?
mNKy_V09sa4_000189,mNKy_V09sa4,inte,train,4.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000189.mp4,예. 그 저희도 인제 이렇게 지내다 보면
mNKy_V09sa4_000191,mNKy_V09sa4,inte,train,3.92,kmsav_pilot/cropped/mNKy_V09sa4/utts/000191.mp4,괜찮니? 인사하는 거 상당히 중요하게 여기거든요 아
mNKy_V09sa4_000192,mNKy_V09sa4,inte,train,4.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000192.mp4,그니까 우리가 일상 가운데 사람들이 다들 숨기고 살고 있어요.
mNKy_V09sa4_000194,mNKy_V09sa4,inte,train,6.84,kmsav_pilot/cropped/mNKy_V09sa4/utts/000194.mp4,실제적으로 우리 가운데서 한 40% 정도는 어 자살의 위험 가운데 있다고 전 생각을 해요.
mNKy_V09sa4_000200,mNKy_V09sa4,inte,train,8.32,kmsav_pilot/cropped/mNKy_V09sa4/utts/000200.mp4,실제적으로 긴박한 사람들이 한 20% 정도 되고 어느정도 상황 가운데 있는 사람들이 한 40% 정도 될 거라고 저는 생각을 하는데
mNKy_V09sa4_000202,mNKy_V09sa4,inte,train,2.88,kmsav_pilot/cropped/mNKy_V09sa4/utts/000202.mp4,우리들이 주변에서 괜찮니? 라고 물어볼 때
mNKy_V09sa4_000204,mNKy_V09sa4,inte,train,2.52,kmsav_pilot/cropped/mNKy_V09sa4/utts/000204.mp4,그 사람들이 자기를 내어 놓을 수 있거든요.
mNKy_V09sa4_000205,mNKy_V09sa4,inte,train,3.56,kmsav_pilot/cropped/mNKy_V09sa4/utts/000205.mp4,예. 그때 같이 진지하게 얘기해 주는 게 상당히 중요합니다.
mNKy_V09sa4_000207,mNKy_V09sa4,inte,train,2.6,kmsav_pilot/cropped/mNKy_V09sa4/utts/000207.mp4,아 우리 심정 자체가
mNKy_V09sa4_000209,mNKy_V09sa4,inte,train,3.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000209.mp4,괜찮니? 물었는데 아니 실은 힘들어
mNKy_V09sa4_000217,mNKy_V09sa4,inte,train,2.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000217.mp4,그때 인제 아 너 힘드니?
mNKy_V09sa4_000225,mNKy_V09sa4,inte,train,3.52,kmsav_pilot/cropped/mNKy_V09sa4/utts/000225.mp4,그니깐 우리가 좀 두렵거든요. 괜히 이런 말 해 가지고 자극하는 거 아닐까?
mNKy_V09sa4_000228,mNKy_V09sa4,inte,train,3.68,kmsav_pilot/cropped/mNKy_V09sa4/utts/000228.mp4,이 분들 입장에서는 항상 말을 할 때마다 농담으로 넘기고
mNKy_V09sa4_000230,mNKy_V09sa4,inte,train,2.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000230.mp4,회피하고 이런 사람들을 봤는데
mNKy_V09sa4_000237,mNKy_V09sa4,inte,train,2.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000237.mp4,그래서 이런 훈련도 좀 필요하구요.
mNKy_V09sa4_000241,mNKy_V09sa4,inte,train,4.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000241.mp4,어 저 같은 경우는 인제 자살 예방한다 라는게 알려져 있으니까
mNKy_V09sa4_000242,mNKy_V09sa4,inte,train,3.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000242.mp4,페이스북이나 이런 거 할 때도 이렇게 툭툭 메시지들이 옵니다.
mNKy_V09sa4_000245,mNKy_V09sa4,inte,train,5.52,kmsav_pilot/cropped/mNKy_V09sa4/utts/000245.mp4,죽고 싶단 얘기가 오고요. 에 그래서 저는 제가 경험하기로는
mNKy_V09sa4_000246,mNKy_V09sa4,inte,train,4.72,kmsav_pilot/cropped/mNKy_V09sa4/utts/000246.mp4,페이스북 이렇게 하고 있는데 메시지가 이렇게 딱 떠서 저 죽고 싶은 크리스천입니다.
mNKy_V09sa4_000250,mNKy_V09sa4,inte,train,2.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000250.mp4,실은 살고 싶은데라는 얘기가 나오는 거죠.
mNKy_V09sa4_000252,mNKy_V09sa4,inte,train,7.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000252.mp4,아 그래서 저희 센터에서 같이 아 아 그 지내면서 어 한번 회복이 된 형제도 있는데
mNKy_V09sa4_000253,mNKy_V09sa4,inte,train,2.76,kmsav_pilot/cropped/mNKy_V09sa4/utts/000253.mp4,어 정말 우리 주변에 너무 많아요.
mNKy_V09sa4_000255,mNKy_V09sa4,inte,train,4.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000255.mp4,아 예.예. 그래서 자살하려는 사람들이 자기 신호를 보낸다고 그러잖아요.
mNKy_V09sa4_000262,mNKy_V09sa4,inte,train,3.04,kmsav_pilot/cropped/mNKy_V09sa4/utts/000262.mp4,마지막엔 누군가 그래도 한마디 같이 나눠 보고 싶고
mNKy_V09sa4_000264,mNKy_V09sa4,inte,train,4.4,kmsav_pilot/cropped/mNKy_V09sa4/utts/000264.mp4,정말 죽고 싶은 마음도 있지만 한켠으론 살고 싶은 마음이 더 크잖아요.
mNKy_V09sa4_000267,mNKy_V09sa4,inte,train,2.32,kmsav_pilot/cropped/mNKy_V09sa4/utts/000267.mp4,고리를 건다라고 제가 표현을 하는데
mNKy_V09sa4_000269,mNKy_V09sa4,inte,train,4.12,kmsav_pilot/cropped/mNKy_V09sa4/utts/000269.mp4,정말 고리걸 수 있는 사람 한 사람만 있으면 좋겠다라는 생각들을 해요.
mNKy_V09sa4_000272,mNKy_V09sa4,inte,train,4.12,kmsav_pilot/cropped/mNKy_V09sa4/utts/000272.mp4,그러한 신호들을 보낼 때 좀 더 진지하게 맞이해 주시고
mNKy_V09sa4_000273,mNKy_V09sa4,inte,train,3.76,kmsav_pilot/cropped/mNKy_V09sa4/utts/000273.mp4,그 사람들에게 아 정말 조금만 상식을 가지고
mNKy_V09sa4_000274,mNKy_V09sa4,inte,train,3.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000274.mp4,어 이 사람이 도움을 받을 수 있는 기관을 소개해 주고
mNKy_V09sa4_000276,mNKy_V09sa4,inte,train,2.52,kmsav_pilot/cropped/mNKy_V09sa4/utts/000276.mp4,그렇게만 해도 참 많은 도움이 될 겁니다.
mNKy_V09sa4_000277,mNKy_V09sa4,inte,train,3.12,kmsav_pilot/cropped/mNKy_V09sa4/utts/000277.mp4,그렇군요. 그러니까 주위에서 힘들다는 표시를 했을 때
mNKy_V09sa4_000278,mNKy_V09sa4,inte,train,5.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000278.mp4,그것을 그냥 지나치지 않고 따뜻한 한마디로 함께 대답해 주고 응답해 주는 거
mNKy_V09sa4_000279,mNKy_V09sa4,inte,train,5.72,kmsav_pilot/cropped/mNKy_V09sa4/utts/000279.mp4,"우리 크리스찬들이 해야 될 일이 아닌가 싶습니다. 잠깐 인제 크리스찬들에 대해서 말씀하셨습니다만,"
mNKy_V09sa4_000280,mNKy_V09sa4,inte,train,5.72,kmsav_pilot/cropped/mNKy_V09sa4/utts/000280.mp4,"우리 인제 기독교인들도 사실은 마음의 기쁨과 평안이 넘치지만,"
mNKy_V09sa4_000282,mNKy_V09sa4,inte,train,8.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000282.mp4,그렇죠. 그니깐 어 이런 자살의 위험이 이 사회에 이렇게 큰데 우리 크리스찬만 피해간다? 그건 뭐 상상할 수 없는 일입니다.
mNKy_V09sa4_000284,mNKy_V09sa4,inte,train,2.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000284.mp4,제가 여러 가지 설문조사를 해 봤는데요.
mNKy_V09sa4_000286,mNKy_V09sa4,inte,train,2.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000286.mp4,약간의 차이는 있습니다. 그래도
mNKy_V09sa4_000287,mNKy_V09sa4,inte,train,3.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000287.mp4,일반적인 사회에서 자살 생각하는 사람들보단 좀 적지만
mNKy_V09sa4_000291,mNKy_V09sa4,inte,train,5.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000291.mp4,네. 그래서 상당히 아직 그 교회 안에도 자살을 생각하는 사람들이
mNKy_V09sa4_000296,mNKy_V09sa4,inte,train,2.0,kmsav_pilot/cropped/mNKy_V09sa4/utts/000296.mp4,어 근데 우리가 아직 대비가 없어요.
mNKy_V09sa4_000299,mNKy_V09sa4,inte,train,3.0,kmsav_pilot/cropped/mNKy_V09sa4/utts/000299.mp4,그냥 어 믿음이 있으면 자살 안 해.
mNKy_V09sa4_000305,mNKy_V09sa4,inte,train,2.44,kmsav_pilot/cropped/mNKy_V09sa4/utts/000305.mp4,아 믿음이 있어도 자살을 하고
mNKy_V09sa4_000307,mNKy_V09sa4,inte,train,2.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000307.mp4,신앙이 좋아도 자살을 합니다.
mNKy_V09sa4_000309,mNKy_V09sa4,inte,train,2.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000309.mp4,이게 아주 병 같이 흘러가는 것이거든요.
mNKy_V09sa4_000311,mNKy_V09sa4,inte,train,3.56,kmsav_pilot/cropped/mNKy_V09sa4/utts/000311.mp4,네. 그래서 우리가 좀 대비를 했음 좋겠어요. 특히
mNKy_V09sa4_000312,mNKy_V09sa4,inte,train,3.72,kmsav_pilot/cropped/mNKy_V09sa4/utts/000312.mp4,아 우리 소그룹 리더들 구역장 이런 분들한테
mNKy_V09sa4_000315,mNKy_V09sa4,inte,train,3.72,kmsav_pilot/cropped/mNKy_V09sa4/utts/000315.mp4,네. 저는 이게 아주 중요한 그 제 소망인데
mNKy_V09sa4_000317,mNKy_V09sa4,inte,train,3.56,kmsav_pilot/cropped/mNKy_V09sa4/utts/000317.mp4,어 이런 분들이 훈련을 받아서 정말 주변에
mNKy_V09sa4_000318,mNKy_V09sa4,inte,train,4.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000318.mp4,어려움을 겪고 있는 사람들을 실제적으로 도와줄 수 있는
mNKy_V09sa4_000319,mNKy_V09sa4,inte,train,2.56,kmsav_pilot/cropped/mNKy_V09sa4/utts/000319.mp4,그런 것들을 좀 훈련 받으셨음 좋겠구요.
mNKy_V09sa4_000321,mNKy_V09sa4,inte,train,4.32,kmsav_pilot/cropped/mNKy_V09sa4/utts/000321.mp4,그걸 통해서 좀더 실질적인 도움을 줄 수 있음 좋겠고
mNKy_V09sa4_000322,mNKy_V09sa4,inte,train,5.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000322.mp4,더 나아가선 교회가 지역 사회에서 이러한 역할들을 해주셨으면 좋겠어요.
